,edge_type,pwi,segments_1,segments_2,segments_3,segments_4,segments_5,segments_6,segments_7,segments_8,sink,source,weight,weight_ct
155,full_complement,7.929188,0.993523,0.992964,0.981618,0.992009,0.986372,0.991632,0.998006,0.993064,A/Nicaragua/7304_02/2013,A/Boston/YGA_00037/2013,1.0,1
156,full_complement,7.986904999999999,0.998273,0.996951,0.997702,0.997717,0.999351,0.997908,0.999003,1.0,A/Nicaragua/5612_05/2013,A/Boston/YGA_00037/2013,1.0,1
157,full_complement,7.974351,0.996114,0.997387,0.998621,0.994863,0.996755,0.997908,0.995015,0.997688,A/Boston/YGA_01220/2013,A/Boston/YGA_00037/2013,1.0,1
158,full_complement,7.9979510000000005,1.0,0.999565,0.999539,0.998847,1.0,1.0,1.0,1.0,A/New York/3574/2009,A/New York/3454/2009,1.0,1
159,full_complement,7.998462,0.999568,1.0,0.999544,1.0,0.99935,1.0,1.0,1.0,A/Peru/PER055/2011,A/Peru/PER002/2010,1.0,1
160,full_complement,7.999306,1.0,1.0,1.0,1.0,1.0,0.999306,1.0,1.0,A/Peru/PER256/2010,A/Peru/PER002/2010,1.0,1
161,full_complement,7.9662749999999996,0.998684,0.998241,0.997211,0.997648,0.997996,0.995035,1.0,0.98146,A/New York/WC-LVD-14-058/2014,A/FuZhou/SWL11609/2013,1.0,1
162,full_complement,7.989265,0.999133,0.999134,0.998181,0.998838,0.999343,0.995804,1.0,0.998832,A/New York/506/1998,A/New York/505/1997,1.0,1
163,full_complement,7.983478000000001,0.99693,0.996922,0.999535,0.998236,0.99934,0.995745,0.997963,0.998807,A/swine/Guangdong/07/2008,A/swine/Guangdong/33/2006,1.0,1
164,full_complement,7.987305,0.997807,0.99956,0.998605,0.998236,0.99868,0.996454,0.997963,1.0,A/swine/Guangdong/06/2009,A/swine/Guangdong/33/2006,1.0,1
165,full_complement,7.989624999999999,0.998684,0.998681,0.998605,0.999412,1.0,0.996454,0.998982,0.998807,A/swine/Guangdong/11/2009,A/swine/Guangdong/33/2006,1.0,1
166,full_complement,7.990877000000001,0.998246,0.99956,0.998605,1.0,0.99934,0.997163,0.997963,1.0,A/swine/Guangdong/05/2009,A/swine/Guangdong/33/2006,1.0,1
167,full_complement,7.988692,0.999123,0.99956,0.999535,0.999412,1.0,0.997872,0.997963,0.995227,A/swine/Guangdong/09/2009,A/swine/Guangdong/33/2006,1.0,1
168,full_complement,7.988009,0.999561,0.99956,0.994421,1.0,1.0,0.997872,0.998982,0.997613,A/swine/Guangdong/09/2008,A/swine/Guangdong/33/2006,1.0,1
169,full_complement,7.986588000000001,0.999123,1.0,0.997675,1.0,0.99736,0.997872,0.996945,0.997613,A/swine/Guangdong/07/2009,A/swine/Guangdong/33/2006,1.0,1
170,full_complement,7.75533,0.958624,0.953826,0.9560690000000001,0.984901,0.994144,0.967922,0.971058,0.968786,A/blue-winged teal/Ohio/13OS1410/2013,A/mallard/Ohio/12OS2351/2012,1.0,1
171,full_complement,7.976124,0.997827,0.999568,0.999089,1.0,0.989597,0.999307,0.991911,0.998825,A/swine/Minnesota/66960/2006,A/swine/North Carolina/01312/2006,1.0,1
172,full_complement,7.995997,1.0,0.998243,0.999535,0.999412,1.0,1.0,1.0,0.998807,A/swine/Hong Kong/NS180/2012,A/swine/Hong Kong/168/2012,1.0,1
173,reassortant,7.951675,0.991667,,,0.984822,,,,,A/great black-backed gull/Iceland/1113/2011,A/mallard/Michigan/10OS1491/2010,0.5,1
174,reassortant,7.791009,0.949782,0.980511,0.971818,0.957919,,,,0.969448,A/mallard/Sweden/58112/2006,A/mallard/Sweden/72/2005,0.5,1
175,reassortant,7.896122999999999,1.0,0.976003,0.982184,,0.968709,,,0.971098,A/mallard/Sweden/5824/2005,A/mallard/Sweden/72/2005,0.5,1
176,reassortant,7.93755,,0.98791,0.966195,0.98627,,,,,A/mallard/Sweden/68597/2007,A/mallard/Sweden/72/2005,0.5,1
177,full_complement,7.996951999999999,0.999568,0.999567,0.999088,0.999423,1.0,0.999306,1.0,1.0,A/Peru/PER058/2010,A/Peru/PER133/2010,1.0,1
178,full_complement,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A/Singapore/NHRC0012/2003,A/Singapore/NHRC0004/2003,0.5,1
179,full_complement,7.998870999999999,1.0,0.999567,1.0,1.0,1.0,0.999304,1.0,1.0,A/Singapore/NHRC0005/2003,A/Singapore/NHRC0004/2003,1.0,1
180,full_complement,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A/Singapore/NHRC0008/2003,A/Singapore/NHRC0004/2003,1.0,1
181,reassortant,7.785556,0.963271,0.963367,,0.96213,,0.956829,0.979633,0.989298,A/mallard/Ohio/42/1989,A/mallard duck/ALB/40/1984,0.25,1
182,reassortant,7.766485,0.970614,0.968343,0.97337,,,,0.98004,,A/turkey/SD/7034/1986,A/mallard duck/ALB/40/1984,0.25,1
183,reassortant,7.804835000000001,,0.96848,0.974185,0.97064,0.97987,,,,A/knot/Delaware Bay/2561/1987,A/mallard duck/ALB/40/1984,0.25,2
184,full_complement,7.952941000000001,0.992215,0.993092,0.995465,0.990247,0.994805,0.993737,0.998004,0.995376,A/Canada/591/2004,A/Singapore/14/2001,1.0,1
185,full_complement,7.996804999999999,0.999567,1.0,0.999088,1.0,1.0,0.999306,1.0,0.998844,A/Peru/PER274/2010,A/Peru/PER169/2010,1.0,1
186,full_complement,7.998394,1.0,1.0,0.999088,1.0,1.0,0.999306,1.0,1.0,A/Peru/PER294/2010,A/Peru/PER169/2010,1.0,1
187,full_complement,7.996377000000001,0.999568,1.0,0.999544,0.999422,1.0,1.0,0.998999,0.998844,A/Peru/PER148/2010,A/Peru/PER169/2010,1.0,1
188,full_complement,7.996588,1.0,1.0,0.999088,1.0,0.99935,0.999306,1.0,0.998844,A/Peru/PER351/2010,A/Peru/PER169/2010,1.0,1
189,full_complement,7.996588,1.0,1.0,0.999088,1.0,0.99935,0.999306,1.0,0.998844,A/Peru/PER128/2010,A/Peru/PER169/2010,1.0,1
190,full_complement,7.998394,1.0,1.0,0.999088,1.0,1.0,0.999306,1.0,1.0,A/Peru/PER207/2010,A/Peru/PER169/2010,1.0,1
191,full_complement,7.998966,1.0,1.0,0.999544,0.999422,1.0,1.0,1.0,1.0,A/Peru/PER075/2010,A/Peru/PER169/2010,1.0,1
192,full_complement,7.987162,0.996954,0.998702,0.999094,0.997118,0.998677,0.998613,0.998004,1.0,A/semi-palmated sandpiper/Delaware/AI00-2327/2000,A/ruddy turnstone/Delaware/AI00-1460/2000,1.0,1
193,full_complement,7.9833609999999995,1.0,0.99913,0.99045,0.999424,1.0,1.0,1.0,0.994357,A/swine/Hong Kong/7635/2000,A/swine/Hong Kong/NS9/2000,1.0,1
194,full_complement,7.924479,0.9878,0.992167,0.99134,0.989049,0.98899,0.9908,0.98997,0.994363,A/swine/Hong Kong/7945/2000,A/swine/Hong Kong/NS9/2000,1.0,1
195,full_complement,7.910209,0.989542,0.990435,0.991336,0.98732,0.985751,0.989384,0.98997,0.986471,A/swine/Hong Kong/8376/2001,A/swine/Hong Kong/NS9/2000,1.0,1
196,full_complement,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A/Managua/2999.03/2009,A/Managua/3435.01/2009,1.0,1
197,full_complement,7.961358000000001,0.99265,0.998702,0.995894,0.998845,0.994798,0.989562,0.998999,0.991908,A/Peru/PER163/2011,A/Peru/PER137/2011,1.0,1
198,full_complement,7.998267,1.0,0.999567,1.0,1.0,0.9987,1.0,1.0,1.0,A/Peru/PER056/2011,A/Peru/PER137/2011,1.0,1
199,full_complement,7.993461,0.999568,0.999135,0.997719,0.998845,0.99935,1.0,1.0,0.998844,A/Peru/PER087/2011,A/Peru/PER137/2011,1.0,1
200,full_complement,7.997622,1.0,1.0,0.999544,0.999422,0.99935,0.999306,1.0,1.0,A/Peru/PER244/2011,A/Peru/PER137/2011,1.0,1
201,reassortant,7.853833000000001,0.992188,0.996066,0.996355,,0.99346,,0.956566,0.991774,A/pintail/Alaska/314/2005,A/mallard/Alberta/12017/2005,0.5,1
202,reassortant,7.784547,0.938368,,,,0.973185,0.985127,,0.963572,A/mallard/Montana/458329-2/2006,A/mallard/Alberta/12017/2005,0.5,1
203,reassortant,7.811204999999999,,,,,0.973839,0.985127,,0.963572,A/mallard/Montana/458328-5/2006,A/mallard/Alberta/12017/2005,0.5,1
204,reassortant,7.815844,0.992188,0.994318,0.997267,,0.994114,,0.956301,0.991774,A/pintail/Alaska/246/2005,A/mallard/Alberta/12017/2005,0.5,1
205,full_complement,7.992752,0.999126,1.0,0.999541,0.998833,0.999333,0.999298,0.998982,0.997639,A/Kentucky/UR07-0085/2008,A/Mississippi/UR07-0024/2008,1.0,1
206,full_complement,7.997461,1.0,1.0,0.999544,1.0,0.999335,0.998582,1.0,1.0,A/Boston/YGA_01018/2012,A/Boston/DOA2-097/2012,1.0,1
207,full_complement,7.7593119999999995,0.990069,0.991364,0.95471,0.916865,0.951299,0.990251,0.967066,0.997688,A/mallard/Sweden/1337/2002,A/mallard/Sweden/885/2002,1.0,1
208,full_complement,7.728171,0.955768,0.954663,0.904372,0.980482,0.987662,0.973593,0.982036,0.989595,A/northern shoveler/California/2815/2011,A/mallard/California/5386/2009,1.0,1
209,full_complement,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A/mallard/Sweden/51924/2006,A/mallard/Sweden/51851/2006,1.0,1
210,full_complement,7.762485000000001,0.965351,0.961741,0.954091,0.9784,0.954278,0.980501,0.988956,0.979167,A/mallard/Sweden/93211/2009,A/mallard/Sweden/51851/2006,0.3333333333333333,1
211,full_complement,7.991337,0.997409,0.999134,1.0,0.998832,0.998047,0.997915,1.0,1.0,A/mallard/Alberta/121/2008,A/mallard/Alberta/160/2007,1.0,1
212,full_complement,7.706885,0.9569,0.963699,0.954959,0.95972,0.94183,0.972651,0.986028,0.971098,A/mallard/California/1523/2010,A/mallard/Washington/44338-014/2007,1.0,1
213,full_complement,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A/environment/New York/19501-2/2006,A/environment/New York/19501-1/2006,1.0,1
214,full_complement,7.98342,0.997386,0.999128,0.99863,0.997603,0.999346,0.996398,0.994929,1.0,A/environment/New York/19501-3/2006,A/environment/New York/19501-1/2006,1.0,1
215,full_complement,7.984132,0.999129,0.99913,0.998169,0.997001,0.998692,0.996372,0.997978,0.997661,A/Guinea fowl/New York/32084/2006,A/environment/New York/19501-1/2006,1.0,1
216,full_complement,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A/unknown/New York/19501-5/2006,A/environment/New York/19501-1/2006,1.0,1
217,full_complement,7.981952,0.997822,0.998241,0.994112,0.998845,0.999351,0.997889,0.998004,0.997688,A/redhead/Ohio/13OS363/2013,A/gadwall/Ohio/12OS2222/2012,0.5,1
218,full_complement,7.693249999999999,0.934114,0.968048,0.973279,0.948508,0.9472659999999999,0.967944,0.981837,0.972254,A/ring-necked duck/New Brunswick/03449/2009,A/mallard/Maryland/538/2002,1.0,1
219,reassortant,7.889398999999999,0.997409,0.996082,,,0.953247,,0.99501,1.0,A/mallard/Maryland/1027/2002,A/mallard/Maryland/538/2002,0.5,1
220,full_complement,7.839022000000001,0.966254,0.976079,0.965069,0.982175,0.981333,0.984441,0.989289,0.994382,A/chicken/Shandong/02/2008,A/feces/Hunan/1-23/2007,1.0,1
221,reassortant,7.743418,0.955702,,0.960019,0.9566250000000001,0.97662,0.975018,0.977597,0.959427,A/chicken/Chongqing/C2093/2013,A/feces/Hunan/1-23/2007,0.5,1
222,full_complement,7.808622,0.985965,0.983289,0.9702459999999999,0.922757,0.995992,0.964311,0.990835,0.995227,A/chicken/Hebei/A/2007,A/feces/Hunan/1-23/2007,1.0,1
223,reassortant,7.795757,,,,0.960784,0.977956,0.952891,,,A/chicken/Guangdong/G7/2009,A/feces/Hunan/1-23/2007,0.5,1
224,full_complement,7.884734999999999,0.992544,0.991645,0.991167,0.971193,0.967268,0.987943,0.994908,0.988067,A/swine/Iowa/A01049578/2011,A/SW/SK/12-71/2009,1.0,1
225,full_complement,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A/mallard/Interior Alaska/10BM07777R0/2010,A/mallard/Interior Alaska/10BM06454R0/2010,0.2,1
226,full_complement,7.958037000000001,0.996053,0.991205,0.991167,0.993522,0.995992,0.994338,0.996945,0.998815,A/DaNang/DN238/2008,A/Taiwan/3700/2007,1.0,1
227,full_complement,7.686999,0.971391,0.944517,0.962744,0.918427,0.975817,0.942521,0.97505,0.996532,A/mallard/Minnesota/AI10-2217/2010,A/mallard/Washington/44338-195/2007,1.0,1
228,reassortant,7.813293,0.962722,,,,0.97451,0.965374,0.966,,A/mallard/Minnesota/AI09-1851/2009,A/mallard/Washington/44338-195/2007,0.5,1
229,full_complement,7.965099,0.994798,0.996114,0.998162,0.994718,0.994771,0.995152,0.996008,0.995376,A/mallard/California/6490/2008,A/mallard/Washington/44338-195/2007,1.0,1
230,reassortant,7.81328,0.962722,,,,0.97451,0.965374,0.966,,A/mallard/Minnesota/AI09-1864/2009,A/mallard/Washington/44338-195/2007,0.5,1
231,full_complement,7.708061,0.970524,0.949914,0.957292,0.946596,0.952288,0.966759,0.967,0.997688,A/mallard/Wisconsin/4218/2009,A/mallard/Washington/44338-195/2007,1.0,1
232,full_complement,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A/TayNguyen/TN171/2003,A/TayNguyen/TN85/2003,0.25,1
233,full_complement,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A/HaNoi/HN30108/2004,A/TayNguyen/TN85/2003,0.2,1
234,full_complement,7.999134,0.999134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A/TayNguyen/TN46/2004,A/TayNguyen/TN85/2003,0.16666666666666666,1
235,full_complement,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A/TayNguyen/TN49/2004,A/TayNguyen/TN85/2003,0.16666666666666666,1
236,full_complement,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A/TayNguyen/TN170/2003,A/TayNguyen/TN85/2003,0.2,1
237,full_complement,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A/TayNguyen/TN152/2003,A/TayNguyen/TN85/2003,0.3333333333333333,1
238,full_complement,7.999304,1.0,1.0,1.0,1.0,1.0,0.999304,1.0,1.0,A/TayNguyen/TN160/2003,A/TayNguyen/TN85/2003,0.25,1
239,full_complement,7.996066,0.998265,1.0,0.999088,0.999417,1.0,0.999296,1.0,1.0,A/Kansas/UR07-0129/2008,A/Kansas/UR07-0047/2008,1.0,1
240,full_complement,7.9234,0.989474,0.989006,0.992562,0.988242,0.992652,0.990141,0.991886,0.989437,A/Nanjing/1654/2010,A/Kansas/UR07-0047/2008,1.0,1
241,full_complement,7.993311,0.998701,0.998699,1.0,0.999417,0.99869,1.0,0.998986,0.998818,A/Boston/10/2008,A/Kansas/UR07-0047/2008,1.0,1
242,full_complement,7.994769,0.999133,0.998699,0.999544,0.999421,1.0,1.0,0.997972,1.0,A/Kansas/UR07-0135/2008,A/Kansas/UR07-0047/2008,1.0,1
243,full_complement,7.996407,0.998698,1.0,0.999542,0.998833,0.999334,1.0,1.0,1.0,A/Boston/66/2008,A/Kansas/UR07-0047/2008,1.0,1
244,full_complement,7.991015,0.998698,0.999129,0.999087,0.998837,0.99934,0.999296,0.998986,0.997642,A/Florida/UR07-0095/2008,A/Kansas/UR07-0047/2008,1.0,1
245,full_complement,7.745428,0.948103,0.977421,0.961468,0.989492,0.984718,0.937457,0.984864,0.961905,A/mallard/Minnesota/Sg-00045/2007,A/mallard/Alberta/66/2005,1.0,1
246,full_complement,7.746302999999999,0.948103,0.977855,0.961927,0.989474,0.984718,0.937457,0.984864,0.961905,A/blue-winged teal/Minnesota/Sg-00042/2007,A/mallard/Alberta/66/2005,1.0,1
247,full_complement,7.98485,0.997819,0.999566,0.997716,0.998236,0.998695,0.998589,0.998991,0.995238,A/green-winged teal/Alberta/11383/2005,A/mallard/Alberta/66/2005,1.0,1
248,full_complement,7.9919530000000005,0.998246,0.998241,0.99814,0.999412,0.999332,0.998582,1.0,1.0,A/swine/Iowa/A01202879/2011,A/swine/Iowa/A01202530/2011,1.0,1
249,full_complement,7.994324000000001,0.999561,0.99956,0.99907,0.999412,0.999332,0.998582,1.0,0.998807,A/swine/Iowa/A01202640/2011,A/swine/Iowa/A01202530/2011,1.0,1
250,full_complement,7.9943159999999995,1.0,0.99912,0.999535,1.0,1.0,0.997872,0.998982,0.998807,A/swine/Iowa/A01202573/2011,A/swine/Iowa/A01202530/2011,1.0,1
251,full_complement,7.973579,0.997807,0.998241,0.996746,0.998236,0.997328,0.996454,0.995927,0.99284,A/swine/Texas/A01104013/2012,A/swine/Iowa/A01202530/2011,1.0,1
252,full_complement,7.976125,0.999123,0.995163,0.995816,0.998824,0.998664,0.994326,0.998982,0.995227,A/swine/NY/A01104005/2011,A/swine/Iowa/A01202530/2011,1.0,1
253,full_complement,7.993298,0.999123,0.99956,0.99907,0.998824,0.999332,0.998582,1.0,0.998807,A/swine/Iowa/A01202639/2011,A/swine/Iowa/A01202530/2011,1.0,1
254,full_complement,7.990634,0.998246,0.996922,0.99814,0.999412,0.999332,0.998582,1.0,1.0,A/swine/Iowa/A01202878/2011,A/swine/Iowa/A01202530/2011,1.0,1
255,full_complement,7.992751999999999,0.999566,1.0,0.998641,0.999416,0.998699,0.998607,0.999002,0.998821,A/northern pintail/Interior Alaska/9BM8022R0/2009,A/northern pintail/Interior Alaska/9BM7302R0/2009,1.0,1
256,full_complement,7.997185,0.999561,0.998682,0.999535,0.999407,1.0,1.0,1.0,1.0,A/chicken/Jiangxi/13204/2014,A/chicken/Jiangxi/12782/2014,1.0,1
257,full_complement,7.993324,0.999123,0.998243,0.99907,1.0,1.0,0.999275,1.0,0.997613,A/chicken/Jiangxi/13202/2014,A/chicken/Jiangxi/12782/2014,1.0,1
258,full_complement,7.913768999999999,0.999123,0.967062,0.999535,0.999407,0.95324,1.0,0.998982,0.99642,A/chicken/Jiangxi/13238/2014,A/chicken/Jiangxi/12782/2014,1.0,1
259,full_complement,7.996764,1.0,0.999561,1.0,0.998221,1.0,1.0,0.998982,1.0,A/chicken/Jiangxi/13231/2014,A/chicken/Jiangxi/12782/2014,1.0,1
260,full_complement,7.965746,0.998684,0.967062,1.0,1.0,1.0,1.0,1.0,1.0,A/chicken/Jiangxi/13253/2014,A/chicken/Jiangxi/12782/2014,1.0,1
261,full_complement,7.996096,1.0,0.999561,1.0,0.998221,0.999332,1.0,0.998982,1.0,A/chicken/Jiangxi/13208/2014,A/chicken/Jiangxi/12782/2014,1.0,1
262,full_complement,7.9954279999999995,1.0,0.999561,1.0,0.998221,0.998664,1.0,0.998982,1.0,A/chicken/Jiangxi/13197/2014,A/chicken/Jiangxi/12782/2014,1.0,1
263,full_complement,7.915383,0.999123,0.967062,0.99907,1.0,0.95324,0.999275,1.0,0.997613,A/chicken/Jiangxi/13214/2014,A/chicken/Jiangxi/12782/2014,1.0,1
264,full_complement,7.915255,0.999123,0.967062,0.999535,0.999407,0.95324,0.999275,1.0,0.997613,A/chicken/Jiangxi/13274/2014,A/chicken/Jiangxi/12782/2014,1.0,1
265,reassortant,7.9977480000000005,,,,,,1.0,,,A/chicken/Jiangxi/14535/2014,A/chicken/Jiangxi/12782/2014,0.021739130434782608,1
266,full_complement,7.994578,1.0,0.999122,0.999535,0.999407,1.0,0.998551,0.997963,1.0,A/chicken/Jiangxi/13200/2014,A/chicken/Jiangxi/12782/2014,1.0,1
267,full_complement,7.996096,1.0,0.999561,1.0,0.998221,0.999332,1.0,0.998982,1.0,A/chicken/Jiangxi/13222/2014,A/chicken/Jiangxi/12782/2014,1.0,1
268,full_complement,7.994618,0.999561,0.999561,1.0,1.0,0.999332,0.998551,1.0,0.997613,A/chicken/Jiangxi/13256/2014,A/chicken/Jiangxi/12782/2014,1.0,1
269,full_complement,7.996096,1.0,0.999561,1.0,0.998221,0.999332,1.0,0.998982,1.0,A/chicken/Jiangxi/13221/2014,A/chicken/Jiangxi/12782/2014,1.0,1
270,reassortant,7.998342,,,,,,1.0,,,A/chicken/Jiangxi/14501/2014,A/chicken/Jiangxi/12782/2014,0.021739130434782608,1
271,full_complement,7.9751900000000004,0.999123,0.980237,0.999535,0.999407,1.0,0.999275,1.0,0.997613,A/chicken/Jiangxi/13244/2014,A/chicken/Jiangxi/12782/2014,1.0,1
272,full_complement,7.953994,0.997368,0.967062,0.99907,1.0,0.995992,0.999275,1.0,0.995227,A/chicken/Jiangxi/13249/2014,A/chicken/Jiangxi/12782/2014,1.0,1
273,full_complement,7.996096,1.0,0.999561,1.0,0.998221,0.999332,1.0,0.998982,1.0,A/chicken/Jiangxi/13275/2014,A/chicken/Jiangxi/12782/2014,1.0,1
274,full_complement,7.995948,1.0,0.999122,0.998605,0.998221,1.0,1.0,1.0,1.0,A/chicken/Jiangxi/13258/2014,A/chicken/Jiangxi/12782/2014,1.0,1
275,full_complement,7.996764,1.0,0.999561,1.0,0.998221,1.0,1.0,0.998982,1.0,A/chicken/Jiangxi/13247/2014,A/chicken/Jiangxi/12782/2014,1.0,1
276,full_complement,7.997185,0.999561,0.998682,0.999535,0.999407,1.0,1.0,1.0,1.0,A/chicken/Jiangxi/13205/2014,A/chicken/Jiangxi/12782/2014,1.0,1
277,full_complement,7.995445999999999,1.0,0.999561,1.0,0.997628,1.0,0.999275,0.998982,1.0,A/chicken/Jiangxi/13213/2014,A/chicken/Jiangxi/12782/2014,1.0,1
278,full_complement,7.993324,0.999123,0.998243,0.99907,1.0,1.0,0.999275,1.0,0.997613,A/chicken/Jiangxi/13242/2014,A/chicken/Jiangxi/12782/2014,1.0,1
279,full_complement,7.9167000000000005,0.999123,0.968379,0.99907,1.0,0.95324,0.999275,1.0,0.997613,A/chicken/Jiangxi/13262/2014,A/chicken/Jiangxi/12782/2014,1.0,1
280,full_complement,7.995948,1.0,0.999122,0.998605,0.998221,1.0,1.0,1.0,1.0,A/chicken/Jiangxi/13266/2014,A/chicken/Jiangxi/12782/2014,1.0,1
281,full_complement,7.996096,1.0,0.999561,1.0,0.998221,0.999332,1.0,0.998982,1.0,A/chicken/Jiangxi/13241/2014,A/chicken/Jiangxi/12782/2014,1.0,1
282,full_complement,7.995037999999999,1.0,0.999561,0.999535,0.997628,0.999332,1.0,0.998982,1.0,A/chicken/Jiangxi/13218/2014,A/chicken/Jiangxi/12782/2014,1.0,1
283,full_complement,7.993957000000001,0.999123,0.999122,0.999535,0.999407,1.0,1.0,0.997963,0.998807,A/chicken/Jiangxi/13235/2014,A/chicken/Jiangxi/12782/2014,1.0,1
284,full_complement,7.996096,1.0,0.999561,1.0,0.998221,0.999332,1.0,0.998982,1.0,A/chicken/Jiangxi/13248/2014,A/chicken/Jiangxi/12782/2014,1.0,1
285,full_complement,7.995502999999999,1.0,0.999561,1.0,0.997628,0.999332,1.0,0.998982,1.0,A/chicken/Jiangxi/13201/2014,A/chicken/Jiangxi/12782/2014,1.0,1
286,full_complement,7.912912999999999,0.999123,0.967062,0.999535,1.0,0.95324,0.998551,0.998982,0.99642,A/chicken/Jiangxi/13240/2014,A/chicken/Jiangxi/12782/2014,1.0,1
287,full_complement,7.995502999999999,1.0,0.999561,1.0,0.997628,0.999332,1.0,0.998982,1.0,A/chicken/Jiangxi/13199/2014,A/chicken/Jiangxi/12782/2014,1.0,1
288,reassortant,7.9707099999999995,,,,,,1.0,,,A/chicken/Jiangxi/14510/2014,A/chicken/Jiangxi/12782/2014,0.021739130434782608,1
289,full_complement,7.995063999999999,1.0,0.999122,1.0,0.997628,0.999332,1.0,0.998982,1.0,A/chicken/Jiangxi/13264/2014,A/chicken/Jiangxi/12782/2014,1.0,1
290,full_complement,7.9956309999999995,1.0,0.999561,0.999535,0.998221,0.999332,1.0,0.998982,1.0,A/chicken/Jiangxi/13251/2014,A/chicken/Jiangxi/12782/2014,1.0,1
291,full_complement,7.997339,0.999561,0.998243,0.999535,1.0,1.0,1.0,1.0,1.0,A/chicken/Jiangxi/13263/2014,A/chicken/Jiangxi/12782/2014,1.0,1
292,full_complement,7.975554,0.999123,0.980676,0.999535,1.0,0.999332,0.999275,1.0,0.997613,A/chicken/Jiangxi/13232/2014,A/chicken/Jiangxi/12782/2014,1.0,1
293,full_complement,7.994777999999999,1.0,0.999561,1.0,0.997628,0.999332,0.999275,0.998982,1.0,A/chicken/Jiangxi/13217/2014,A/chicken/Jiangxi/12782/2014,1.0,1
294,reassortant,7.817741,,,0.957933,0.983256,,0.981079,,,A/environment/Maryland/1165/2005,A/mallard/Minnesota/199106/1999,0.25,2
295,reassortant,7.812159,,,0.95801,0.982102,,0.976307,,,A/environment/Maryland/1175/2005,A/mallard/Minnesota/199106/1999,0.25,2
296,reassortant,7.831755,,0.962495,0.96755,0.983834,,0.980337,,,A/green-winged teal/Ohio/1289/2005,A/mallard/Minnesota/199106/1999,0.25,1
297,reassortant,7.784642,0.964594,0.957686,,,,0.980474,,0.986127,A/American green-winged teal/Maryland/06MD700/2006,A/mallard/Minnesota/199106/1999,0.5,1
298,reassortant,7.758388,,,,,,0.959155,,0.992866,A/mallard/Ohio/1851/2005,A/mallard/MD/41/2003,0.5,1
299,full_complement,7.94146,0.993955,0.994803,0.9927010000000001,0.98791,0.992686,0.990071,0.993958,0.995376,A/Peru/PER112/2010,A/Singapore/S2010.416a/2010,1.0,1
